question_id,model,benchmark,predicted,gold,result,scoring_method
pedagogy_0,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_1,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_2,Qwen/Qwen2-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_3,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_4,Qwen/Qwen2-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_5,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_6,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_7,Qwen/Qwen2-1.5B,pedagogy,C,A,wrong,loglikelihood
pedagogy_8,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_9,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_10,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_11,Qwen/Qwen2-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_12,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_13,Qwen/Qwen2-1.5B,pedagogy,A,D,wrong,loglikelihood
pedagogy_14,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_15,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_16,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_17,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_18,Qwen/Qwen2-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_19,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_20,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_21,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_22,Qwen/Qwen2-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_23,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_24,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_25,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_26,Qwen/Qwen2-1.5B,pedagogy,C,D,wrong,loglikelihood
pedagogy_27,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_28,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_29,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_30,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_31,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_32,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_33,Qwen/Qwen2-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_34,Qwen/Qwen2-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_35,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_36,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_37,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_38,Qwen/Qwen2-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_39,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_40,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_41,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_42,Qwen/Qwen2-1.5B,pedagogy,A,B,wrong,loglikelihood
pedagogy_43,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_44,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_45,Qwen/Qwen2-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_46,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_47,Qwen/Qwen2-1.5B,pedagogy,B,B,correct,loglikelihood
pedagogy_48,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
pedagogy_49,Qwen/Qwen2-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_50,Qwen/Qwen2-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_51,Qwen/Qwen2-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_52,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_53,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_54,Qwen/Qwen2-1.5B,pedagogy,B,A,wrong,loglikelihood
pedagogy_55,Qwen/Qwen2-1.5B,pedagogy,D,C,wrong,loglikelihood
pedagogy_56,Qwen/Qwen2-1.5B,pedagogy,C,B,wrong,loglikelihood
pedagogy_57,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_58,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_59,Qwen/Qwen2-1.5B,pedagogy,D,B,wrong,loglikelihood
pedagogy_60,Qwen/Qwen2-1.5B,pedagogy,B,C,wrong,loglikelihood
pedagogy_61,Qwen/Qwen2-1.5B,pedagogy,A,A,correct,loglikelihood
pedagogy_62,Qwen/Qwen2-1.5B,pedagogy,D,A,wrong,loglikelihood
pedagogy_63,Qwen/Qwen2-1.5B,pedagogy,D,D,correct,loglikelihood
pedagogy_64,Qwen/Qwen2-1.5B,pedagogy,B,D,wrong,loglikelihood
pedagogy_65,Qwen/Qwen2-1.5B,pedagogy,A,C,wrong,loglikelihood
pedagogy_66,Qwen/Qwen2-1.5B,pedagogy,C,C,correct,loglikelihood
