question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
1129,h2oai/h2o-danube2-1.8b-base,openbookqa,B,A,wrong,loglikelihood
880,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
7-999,h2oai/h2o-danube2-1.8b-base,openbookqa,B,C,wrong,loglikelihood
8-464,h2oai/h2o-danube2-1.8b-base,openbookqa,B,C,wrong,loglikelihood
9-794,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
9-1163,h2oai/h2o-danube2-1.8b-base,openbookqa,D,C,wrong,loglikelihood
9-322,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
7-1140,h2oai/h2o-danube2-1.8b-base,openbookqa,A,D,wrong,loglikelihood
7-903,h2oai/h2o-danube2-1.8b-base,openbookqa,A,B,wrong,loglikelihood
7-511,h2oai/h2o-danube2-1.8b-base,openbookqa,B,C,wrong,loglikelihood
9-937,h2oai/h2o-danube2-1.8b-base,openbookqa,D,B,wrong,loglikelihood
8-201,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
1618,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
758,h2oai/h2o-danube2-1.8b-base,openbookqa,B,C,wrong,loglikelihood
7-414,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
9-675,h2oai/h2o-danube2-1.8b-base,openbookqa,A,C,wrong,loglikelihood
9-163,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
1032,h2oai/h2o-danube2-1.8b-base,openbookqa,D,A,wrong,loglikelihood
889,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
1160,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
9-298,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
1189,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
8-395,h2oai/h2o-danube2-1.8b-base,openbookqa,B,B,correct,loglikelihood
7-238,h2oai/h2o-danube2-1.8b-base,openbookqa,D,B,wrong,loglikelihood
7-372,h2oai/h2o-danube2-1.8b-base,openbookqa,B,B,correct,loglikelihood
8-35,h2oai/h2o-danube2-1.8b-base,openbookqa,A,D,wrong,loglikelihood
9-271,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
9-409,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
530,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
1426,h2oai/h2o-danube2-1.8b-base,openbookqa,B,C,wrong,loglikelihood
8-466,h2oai/h2o-danube2-1.8b-base,openbookqa,C,D,wrong,loglikelihood
1577,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
8-257,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
378,h2oai/h2o-danube2-1.8b-base,openbookqa,C,B,wrong,loglikelihood
8-41,h2oai/h2o-danube2-1.8b-base,openbookqa,B,A,wrong,loglikelihood
9-540,h2oai/h2o-danube2-1.8b-base,openbookqa,B,A,wrong,loglikelihood
266,h2oai/h2o-danube2-1.8b-base,openbookqa,B,D,wrong,loglikelihood
1309,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
7-1197,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
7-891,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
1180,h2oai/h2o-danube2-1.8b-base,openbookqa,B,D,wrong,loglikelihood
1204,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
7-52,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
1759,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
9-655,h2oai/h2o-danube2-1.8b-base,openbookqa,B,A,wrong,loglikelihood
132,h2oai/h2o-danube2-1.8b-base,openbookqa,A,A,correct,loglikelihood
8-79,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
1835,h2oai/h2o-danube2-1.8b-base,openbookqa,B,B,correct,loglikelihood
9-149,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
695,h2oai/h2o-danube2-1.8b-base,openbookqa,D,A,wrong,loglikelihood
8-179,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
7-50,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
508,h2oai/h2o-danube2-1.8b-base,openbookqa,D,D,correct,loglikelihood
1674,h2oai/h2o-danube2-1.8b-base,openbookqa,C,C,correct,loglikelihood
163,h2oai/h2o-danube2-1.8b-base,openbookqa,C,A,wrong,loglikelihood
